id_recita,personaggio,personaggio_voce,interprete,interprete_id,ruolo
33693,La Duchesse Hélène,soprano,Raina Kabaivanska,14037,Soprano
33693,Jean Procida,basso,Bonaldo Giaiotti,14470,Basso
33693,Guy de Montfort,baritono,Licinio Montefusco,14494,Baritono
33693,Le Comte de Vaudemont,basso,Angelo Nosotti,14531,Basso
33693,Danieli,tenore,Giampaolo Corradi,15379,Tenore
33693,Ninetta,contralto,Anna Di Stasio,15512,Contralto
33693,Le Sire de Béthune,basso,Alessandro Cassis,15788,Basso
33693,Mainfroid,tenore,Ottorino Begali,16087,Tenore
33693,Henri,tenore,Gianni Raimondi,16535,Tenore
33693,Thibault,tenore,Augusto Vicentini,16542,Tenore
33693,Robert,baritono,Franco Ventriglia,16930,Baritono
33694,La Duchesse Hélène,soprano,Raina Kabaivanska,14037,Soprano
33694,Jean Procida,basso,Bonaldo Giaiotti,14470,Basso
33694,Guy de Montfort,baritono,Licinio Montefusco,14494,Baritono
33694,Le Comte de Vaudemont,basso,Angelo Nosotti,14531,Basso
33694,Danieli,tenore,Giampaolo Corradi,15379,Tenore
33694,Ninetta,contralto,Anna Di Stasio,15512,Contralto
33694,Le Sire de Béthune,basso,Alessandro Cassis,15788,Basso
33694,Mainfroid,tenore,Ottorino Begali,16087,Tenore
33694,Henri,tenore,Gianni Raimondi,16535,Tenore
33694,Thibault,tenore,Augusto Vicentini,16542,Tenore
33694,Robert,baritono,Franco Ventriglia,16930,Baritono
33695,La Duchesse Hélène,soprano,Raina Kabaivanska,14037,Soprano
33695,Jean Procida,basso,Bonaldo Giaiotti,14470,Basso
33695,Guy de Montfort,baritono,Licinio Montefusco,14494,Baritono
33695,Le Comte de Vaudemont,basso,Angelo Nosotti,14531,Basso
33695,Danieli,tenore,Giampaolo Corradi,15379,Tenore
33695,Ninetta,contralto,Anna Di Stasio,15512,Contralto
33695,Le Sire de Béthune,basso,Alessandro Cassis,15788,Basso
33695,Mainfroid,tenore,Ottorino Begali,16087,Tenore
33695,Henri,tenore,Gianni Raimondi,16535,Tenore
33695,Thibault,tenore,Augusto Vicentini,16542,Tenore
33695,Robert,baritono,Franco Ventriglia,16930,Baritono
33696,La Duchesse Hélène,soprano,Raina Kabaivanska,14037,Soprano
33696,Jean Procida,basso,Bonaldo Giaiotti,14470,Basso
33696,Guy de Montfort,baritono,Licinio Montefusco,14494,Baritono
33696,Le Comte de Vaudemont,basso,Angelo Nosotti,14531,Basso
33696,Danieli,tenore,Giampaolo Corradi,15379,Tenore
33696,Ninetta,contralto,Anna Di Stasio,15512,Contralto
33696,Mainfroid,tenore,Ottorino Begali,16087,Tenore
33696,Henri,tenore,Gianni Raimondi,16535,Tenore
33696,Thibault,tenore,Augusto Vicentini,16542,Tenore
33696,Robert,baritono,Franco Ventriglia,16930,Baritono
33696,Le Sire de Béthune,basso,Marzio Lauricella,16931,Basso
33697,La Duchesse Hélène,soprano,Raina Kabaivanska,14037,Soprano
33697,Jean Procida,basso,Bonaldo Giaiotti,14470,Basso
33697,Guy de Montfort,baritono,Licinio Montefusco,14494,Baritono
33697,Le Comte de Vaudemont,basso,Angelo Nosotti,14531,Basso
33697,Danieli,tenore,Giampaolo Corradi,15379,Tenore
33697,Ninetta,contralto,Anna Di Stasio,15512,Contralto
33697,Mainfroid,tenore,Ottorino Begali,16087,Tenore
33697,Thibault,tenore,Augusto Vicentini,16542,Tenore
33697,Robert,baritono,Franco Ventriglia,16930,Baritono
33697,Le Sire de Béthune,basso,Marzio Lauricella,16931,Basso
33697,Henri,tenore,Doro Antonioli,16933,Tenore
33698,Il borgomastro,basso,Angelo Nosotti,14532,Basso
33698,Albert,baritono,Claudio Desderi,15686,Baritono
33698,Sophie,soprano,Graziella Melotti,15903,Soprano
33698,Schmidt,tenore,Augusto Vicentini,16543,Tenore
33698,Johann,baritono,Gino Orlandini,16935,Baritono
33698,Bruhlmann,baritono,Pier Giuseppe Giglio,16936,Baritono
33698,Kätchen,soprano,Giuseppina Rogliardi,16937,Soprano
33698,Werther,tenore,Alfredo Kraus,16938,Tenore
33698,Charlotte,mezzosoprano,Joy Davidson,16939,Mezzosoprano
33699,Il borgomastro,basso,Angelo Nosotti,14532,Basso
33699,Albert,baritono,Claudio Desderi,15686,Baritono
33699,Sophie,soprano,Graziella Melotti,15903,Soprano
33699,Schmidt,tenore,Augusto Vicentini,16543,Tenore
33699,Johann,baritono,Gino Orlandini,16935,Baritono
33699,Bruhlmann,baritono,Pier Giuseppe Giglio,16936,Baritono
33699,Kätchen,soprano,Giuseppina Rogliardi,16937,Soprano
33699,Werther,tenore,Alfredo Kraus,16938,Tenore
33699,Charlotte,mezzosoprano,Joy Davidson,16939,Mezzosoprano
33700,Il borgomastro,basso,Angelo Nosotti,14532,Basso
33700,Albert,baritono,Claudio Desderi,15686,Baritono
33700,Sophie,soprano,Graziella Melotti,15903,Soprano
33700,Schmidt,tenore,Augusto Vicentini,16543,Tenore
33700,Johann,baritono,Gino Orlandini,16935,Baritono
33700,Bruhlmann,baritono,Pier Giuseppe Giglio,16936,Baritono
33700,Kätchen,soprano,Giuseppina Rogliardi,16937,Soprano
33700,Werther,tenore,Alfredo Kraus,16938,Tenore
33700,Charlotte,mezzosoprano,Joy Davidson,16939,Mezzosoprano
33701,Il borgomastro,basso,Angelo Nosotti,14532,Basso
33701,Albert,baritono,Claudio Desderi,15686,Baritono
33701,Sophie,soprano,Graziella Melotti,15903,Soprano
33701,Schmidt,tenore,Augusto Vicentini,16543,Tenore
33701,Johann,baritono,Gino Orlandini,16935,Baritono
33701,Bruhlmann,baritono,Pier Giuseppe Giglio,16936,Baritono
33701,Kätchen,soprano,Giuseppina Rogliardi,16937,Soprano
33701,Werther,tenore,Alfredo Kraus,16938,Tenore
33701,Charlotte,mezzosoprano,Joy Davidson,16939,Mezzosoprano
33702,Manon Lescaut,soprano,Raina Kabaivanska,14034,Soprano
33702,L'oste,basso,Angelo Nosotti,14533,Basso
33702,Edmondo,tenore,Oslavio Di Credico,14608,Tenore
33702,Un lampionaio,tenore,Florindo Andreolli,15271,Tenore
33702,Il comandante di marina,basso,Franco Federici,15607,Basso
33702,Un parrucchiere,attore,Carlo Ubertone,15862,Attore
33702,Lescaut,baritono,Rolando Panerai,15872,Baritono
33702,Sergente degli arcieri,basso,Mario Sarti,15877,Basso
33702,Il maestro di ballo,tenore,Luigi Pontiggia,15890,Tenore
33702,Geronte de Ravoir,basso,Federico Davià,15963,Basso
33702,Il Cavaliere Renato Des Grieux,tenore,Giorgio Casellato Lamberti,16077,Tenore
33702,Un musico,mezzosoprano,Gloria Foglizzo,16568,Mezzosoprano
33703,Manon Lescaut,soprano,Raina Kabaivanska,14034,Soprano
33703,L'oste,basso,Angelo Nosotti,14533,Basso
33703,Edmondo,tenore,Oslavio Di Credico,14608,Tenore
33703,Un lampionaio,tenore,Florindo Andreolli,15271,Tenore
33703,Il comandante di marina,basso,Franco Federici,15607,Basso
33703,Un parrucchiere,attore,Carlo Ubertone,15862,Attore
33703,Lescaut,baritono,Rolando Panerai,15872,Baritono
33703,Sergente degli arcieri,basso,Mario Sarti,15877,Basso
33703,Il maestro di ballo,tenore,Luigi Pontiggia,15890,Tenore
33703,Geronte de Ravoir,basso,Federico Davià,15963,Basso
33703,Il Cavaliere Renato Des Grieux,tenore,Giorgio Casellato Lamberti,16077,Tenore
33703,Un musico,mezzosoprano,Gloria Foglizzo,16568,Mezzosoprano
33704,Manon Lescaut,soprano,Raina Kabaivanska,14034,Soprano
33704,L'oste,basso,Angelo Nosotti,14533,Basso
33704,Edmondo,tenore,Oslavio Di Credico,14608,Tenore
33704,Un lampionaio,tenore,Florindo Andreolli,15271,Tenore
33704,Il comandante di marina,basso,Franco Federici,15607,Basso
33704,Un parrucchiere,attore,Carlo Ubertone,15862,Attore
33704,Lescaut,baritono,Rolando Panerai,15872,Baritono
33704,Sergente degli arcieri,basso,Mario Sarti,15877,Basso
33704,Il maestro di ballo,tenore,Luigi Pontiggia,15890,Tenore
33704,Geronte de Ravoir,basso,Federico Davià,15963,Basso
33704,Il Cavaliere Renato Des Grieux,tenore,Giorgio Casellato Lamberti,16077,Tenore
33704,Un musico,mezzosoprano,Gloria Foglizzo,16568,Mezzosoprano
33705,Manon Lescaut,soprano,Raina Kabaivanska,14034,Soprano
33705,L'oste,basso,Angelo Nosotti,14533,Basso
33705,Edmondo,tenore,Oslavio Di Credico,14608,Tenore
33705,Un lampionaio,tenore,Florindo Andreolli,15271,Tenore
33705,Il comandante di marina,basso,Franco Federici,15607,Basso
33705,Un parrucchiere,attore,Carlo Ubertone,15862,Attore
33705,Lescaut,baritono,Rolando Panerai,15872,Baritono
33705,Sergente degli arcieri,basso,Mario Sarti,15877,Basso
33705,Il maestro di ballo,tenore,Luigi Pontiggia,15890,Tenore
33705,Geronte de Ravoir,basso,Federico Davià,15963,Basso
33705,Il Cavaliere Renato Des Grieux,tenore,Giorgio Casellato Lamberti,16077,Tenore
33705,Un musico,mezzosoprano,Gloria Foglizzo,16568,Mezzosoprano
33706,Riccardo,tenore,Gianni Raimondi,16534,Tenore
33706,Renato,baritono,Mario Zanasi,16536,Baritono
33706,Amelia,soprano,Renata Scotto,13062,Soprano
33706,Ulrica,contralto,Stella Silva,15076,Contralto
33706,Oscar,soprano,Rosetta Pizzo,16537,Soprano
33706,Silvano,basso,Alessandro Cassis,15787,Basso
33706,Samuel,basso,Francesco Signor,16540,Basso
33706,Tom,basso,Antonio Zerbini,16071,Basso
33706,Un giudice,tenore,Aronne Ceroni,15806,Tenore
33706,Un servo di Amelia,tenore,Augusto Vicentini,16541,Tenore
33707,Riccardo,tenore,Gianni Raimondi,16534,Tenore
33707,Renato,baritono,Mario Zanasi,16536,Baritono
33707,Amelia,soprano,Renata Scotto,13062,Soprano
33707,Ulrica,contralto,Stella Silva,15076,Contralto
33707,Oscar,soprano,Rosetta Pizzo,16537,Soprano
33707,Silvano,basso,Alessandro Cassis,15787,Basso
33707,Samuel,basso,Francesco Signor,16540,Basso
33707,Tom,basso,Antonio Zerbini,16071,Basso
33707,Un giudice,tenore,Aronne Ceroni,15806,Tenore
33707,Un servo di Amelia,tenore,Augusto Vicentini,16541,Tenore
33708,Riccardo,tenore,Gianni Raimondi,16534,Tenore
33708,Renato,baritono,Mario Zanasi,16536,Baritono
33708,Amelia,soprano,Renata Scotto,13062,Soprano
33708,Ulrica,contralto,Stella Silva,15076,Contralto
33708,Oscar,soprano,Rosetta Pizzo,16537,Soprano
33708,Silvano,basso,Alessandro Cassis,15787,Basso
33708,Samuel,basso,Francesco Signor,16540,Basso
33708,Tom,basso,Antonio Zerbini,16071,Basso
33708,Un giudice,tenore,Aronne Ceroni,15806,Tenore
33708,Un servo di Amelia,tenore,Augusto Vicentini,16541,Tenore
33709,Riccardo,tenore,Beniamino Prior,15488,Tenore
33709,Renato,baritono,Mario Zanasi,16536,Baritono
33709,Amelia,soprano,Renata Scotto,13062,Soprano
33709,Ulrica,contralto,Stella Silva,15076,Contralto
33709,Oscar,soprano,Rosetta Pizzo,16537,Soprano
33709,Silvano,basso,Alessandro Cassis,15787,Basso
33709,Samuel,basso,Francesco Signor,16540,Basso
33709,Tom,basso,Antonio Zerbini,16071,Basso
33709,Un giudice,tenore,Aronne Ceroni,15806,Tenore
33709,Un servo di Amelia,tenore,Augusto Vicentini,16541,Tenore
33710,Riccardo,tenore,Ludovico Spiess,16544,Tenore
33710,Renato,baritono,Giampiero Mastromei,15784,Baritono
33710,Amelia,soprano,Martina Arroyo,15776,Soprano
33710,Ulrica,contralto,Stella Silva,15076,Contralto
33710,Oscar,soprano,Giovanna Santelli,16548,Soprano
33710,Silvano,basso,Alessandro Cassis,15787,Basso
33710,Samuel,basso,Francesco Signor,16540,Basso
33710,Tom,basso,Giovanni Foiani,15389,Basso
33710,Un giudice,tenore,Aronne Ceroni,15806,Tenore
33710,Un servo di Amelia,tenore,Augusto Vicentini,16541,Tenore
33711,Riccardo,tenore,Ludovico Spiess,16544,Tenore
33711,Renato,baritono,Giampiero Mastromei,15784,Baritono
33711,Amelia,soprano,Martina Arroyo,15776,Soprano
33711,Ulrica,contralto,Stella Silva,15076,Contralto
33711,Oscar,soprano,Giovanna Santelli,16548,Soprano
33711,Silvano,basso,Alessandro Cassis,15787,Basso
33711,Samuel,basso,Francesco Signor,16540,Basso
33711,Tom,basso,Giovanni Foiani,15389,Basso
33711,Un giudice,tenore,Aronne Ceroni,15806,Tenore
33711,Un servo di Amelia,tenore,Augusto Vicentini,16541,Tenore
33712,Riccardo,tenore,Ludovico Spiess,16544,Tenore
33712,Renato,baritono,Giampiero Mastromei,15784,Baritono
33712,Amelia,soprano,Martina Arroyo,15776,Soprano
33712,Ulrica,contralto,Stella Silva,15076,Contralto
33712,Oscar,soprano,Giovanna Santelli,16548,Soprano
33712,Silvano,basso,Alessandro Cassis,15787,Basso
33712,Samuel,basso,Francesco Signor,16540,Basso
33712,Tom,basso,Giovanni Foiani,15389,Basso
33712,Un giudice,tenore,Aronne Ceroni,15806,Tenore
33712,Un servo di Amelia,tenore,Augusto Vicentini,16541,Tenore
33713,Riccardo,tenore,Ludovico Spiess,16544,Tenore
33713,Renato,baritono,Giampiero Mastromei,15784,Baritono
33713,Amelia,soprano,Martina Arroyo,15776,Soprano
33713,Ulrica,contralto,Stella Silva,15076,Contralto
33713,Oscar,soprano,Giovanna Santelli,16548,Soprano
33713,Silvano,basso,Alessandro Cassis,15787,Basso
33713,Samuel,basso,Francesco Signor,16540,Basso
33713,Tom,basso,Giovanni Foiani,15389,Basso
33713,Un giudice,tenore,Aronne Ceroni,15806,Tenore
33713,Un servo di Amelia,tenore,Augusto Vicentini,16541,Tenore
33714,Duca di Mantova,tenore,Beniamino Prior,15489,Tenore
33714,Rigoletto,baritono,Cornell MacNeil,16545,Baritono
33714,Gilda,soprano,Milena Dal Piva,16546,Soprano
33714,Sparafucile,basso,Loris Gambelli,16555,Basso
33714,Maddalena,mezzosoprano,Luisella Ciaffi Ricagno,15814,Mezzosoprano
33714,Giovanna,mezzosoprano,Rosanna Bianco Persico,16552,Mezzosoprano
33714,Conte di Monterone,basso,Carlo Micalucci,16547,Basso
33714,Marullo,baritono,Mario Sarti,15876,Tenore
33714,Matteo Borsa,tenore,Nello Zorani,16484,Tenore
33714,Conte di Ceprano,baritono,Franco Federici,15606,Baritono
33714,Contessa di Ceprano,soprano,Giuse Gerbino,16553,Soprano
33714,Usciere di corte,basso,Eno Mucchiutti,16556,Basso
33714,Paggio della Duchessa,mezzosoprano,Adriana Strazzacappa,16558,Mezzosoprano
33715,Duca di Mantova,tenore,Beniamino Prior,15489,Tenore
33715,Rigoletto,baritono,Cornell MacNeil,16545,Baritono
33715,Gilda,soprano,Milena Dal Piva,16546,Soprano
33715,Sparafucile,basso,Loris Gambelli,16555,Basso
33715,Maddalena,mezzosoprano,Luisella Ciaffi Ricagno,15814,Mezzosoprano
33715,Giovanna,mezzosoprano,Rosanna Bianco Persico,16552,Mezzosoprano
33715,Conte di Monterone,basso,Carlo Micalucci,16547,Basso
33715,Marullo,baritono,Mario Sarti,15876,Tenore
33715,Matteo Borsa,tenore,Nello Zorani,16484,Tenore
33715,Conte di Ceprano,baritono,Franco Federici,15606,Baritono
33715,Contessa di Ceprano,soprano,Giuse Gerbino,16553,Soprano
33715,Usciere di corte,basso,Eno Mucchiutti,16556,Basso
33715,Paggio della Duchessa,mezzosoprano,Adriana Strazzacappa,16558,Mezzosoprano
33716,Duca di Mantova,tenore,Beniamino Prior,15489,Tenore
33716,Rigoletto,baritono,Cornell MacNeil,16545,Baritono
33716,Gilda,soprano,Milena Dal Piva,16546,Soprano
33716,Sparafucile,basso,Loris Gambelli,16555,Basso
33716,Maddalena,mezzosoprano,Luisella Ciaffi Ricagno,15814,Mezzosoprano
33716,Giovanna,mezzosoprano,Rosanna Bianco Persico,16552,Mezzosoprano
33716,Conte di Monterone,basso,Carlo Micalucci,16547,Basso
33716,Marullo,baritono,Mario Sarti,15876,Tenore
33716,Matteo Borsa,tenore,Nello Zorani,16484,Tenore
33716,Conte di Ceprano,baritono,Franco Federici,15606,Baritono
33716,Contessa di Ceprano,soprano,Giuse Gerbino,16553,Soprano
33716,Usciere di corte,basso,Eno Mucchiutti,16556,Basso
33716,Paggio della Duchessa,mezzosoprano,Adriana Strazzacappa,16558,Mezzosoprano
33717,Duca di Mantova,tenore,Beniamino Prior,15489,Tenore
33717,Rigoletto,baritono,Cornell MacNeil,16545,Baritono
33717,Gilda,soprano,Milena Dal Piva,16546,Soprano
33717,Sparafucile,basso,Loris Gambelli,16555,Basso
33717,Maddalena,mezzosoprano,Luisella Ciaffi Ricagno,15814,Mezzosoprano
33717,Giovanna,mezzosoprano,Rosanna Bianco Persico,16552,Mezzosoprano
33717,Conte di Monterone,basso,Carlo Micalucci,16547,Basso
33717,Marullo,baritono,Mario Sarti,15876,Tenore
33717,Matteo Borsa,tenore,Nello Zorani,16484,Tenore
33717,Conte di Ceprano,baritono,Franco Federici,15606,Baritono
33717,Contessa di Ceprano,soprano,Giuse Gerbino,16553,Soprano
33717,Usciere di corte,basso,Eno Mucchiutti,16556,Basso
33717,Paggio della Duchessa,mezzosoprano,Adriana Strazzacappa,16558,Mezzosoprano
33718,Duca di Mantova,tenore,Umberto Grilli,16559,Tenore
33718,Rigoletto,baritono,Garbis Boyadjian,16561,Baritono
33718,Gilda,soprano,Mariella Devia,12940,Soprano
33718,Sparafucile,basso,Loris Gambelli,16555,Basso
33718,Maddalena,mezzosoprano,Laura Bocca,14265,Mezzosoprano
33718,Giovanna,mezzosoprano,Rosanna Bianco Persico,16552,Mezzosoprano
33718,Conte di Monterone,basso,Carlo Micalucci,16547,Basso
33718,Marullo,baritono,Mario Sarti,15876,Tenore
33718,Matteo Borsa,tenore,Nello Zorani,16484,Tenore
33718,Conte di Ceprano,baritono,Franco Federici,15606,Baritono
33718,Contessa di Ceprano,soprano,Giuse Gerbino,16553,Soprano
33718,Usciere di corte,basso,Eno Mucchiutti,16556,Basso
33718,Paggio della Duchessa,mezzosoprano,Adriana Strazzacappa,16558,Mezzosoprano
33719,Duca di Mantova,tenore,Umberto Grilli,16559,Tenore
33719,Rigoletto,baritono,Garbis Boyadjian,16561,Baritono
33719,Gilda,soprano,Mariella Devia,12940,Soprano
33719,Sparafucile,basso,Loris Gambelli,16555,Basso
33719,Maddalena,mezzosoprano,Laura Bocca,14265,Mezzosoprano
33719,Giovanna,mezzosoprano,Rosanna Bianco Persico,16552,Mezzosoprano
33719,Conte di Monterone,basso,Carlo Micalucci,16547,Basso
33719,Marullo,baritono,Mario Sarti,15876,Tenore
33719,Matteo Borsa,tenore,Nello Zorani,16484,Tenore
33719,Conte di Ceprano,baritono,Franco Federici,15606,Baritono
33719,Contessa di Ceprano,soprano,Giuse Gerbino,16553,Soprano
33719,Usciere di corte,basso,Eno Mucchiutti,16556,Basso
33719,Paggio della Duchessa,mezzosoprano,Adriana Strazzacappa,16558,Mezzosoprano
33720,Duca di Mantova,tenore,Umberto Grilli,16559,Tenore
33720,Rigoletto,baritono,Franco Bordoni,16570,Baritono
33720,Gilda,soprano,Mariella Devia,12940,Soprano
33720,Sparafucile,basso,Loris Gambelli,16555,Basso
33720,Maddalena,mezzosoprano,Laura Bocca,14265,Mezzosoprano
33720,Giovanna,mezzosoprano,Rosanna Bianco Persico,16552,Mezzosoprano
33720,Conte di Monterone,basso,Carlo Micalucci,16547,Basso
33720,Marullo,baritono,Mario Sarti,15876,Tenore
33720,Matteo Borsa,tenore,Nello Zorani,16484,Tenore
33720,Conte di Ceprano,baritono,Franco Federici,15606,Baritono
33720,Contessa di Ceprano,soprano,Giuse Gerbino,16553,Soprano
33720,Usciere di corte,basso,Eno Mucchiutti,16556,Basso
33720,Paggio della Duchessa,mezzosoprano,Adriana Strazzacappa,16558,Mezzosoprano
33721,Duca di Mantova,tenore,Umberto Grilli,16559,Tenore
33721,Rigoletto,baritono,Franco Bordoni,16570,Baritono
33721,Gilda,soprano,Mariella Devia,12940,Soprano
33721,Sparafucile,basso,Loris Gambelli,16555,Basso
33721,Maddalena,mezzosoprano,Laura Bocca,14265,Mezzosoprano
33721,Giovanna,mezzosoprano,Rosanna Bianco Persico,16552,Mezzosoprano
33721,Conte di Monterone,basso,Carlo Micalucci,16547,Basso
33721,Marullo,baritono,Mario Sarti,15876,Tenore
33721,Matteo Borsa,tenore,Nello Zorani,16484,Tenore
33721,Conte di Ceprano,baritono,Franco Federici,15606,Baritono
33721,Contessa di Ceprano,soprano,Giuse Gerbino,16553,Soprano
33721,Usciere di corte,basso,Eno Mucchiutti,16556,Basso
33721,Paggio della Duchessa,mezzosoprano,Adriana Strazzacappa,16558,Mezzosoprano
33722,Hoffmann,tenore,Michele Molese,16580,Tenore
33722,Il consigliere Lindorf,basso / baritono,Nicola Rossi-Lemeni,16581,Basso / Baritono
33722,Coppélius,basso / baritono,Nicola Rossi-Lemeni,16582,Basso / Baritono
33722,Il Cavalier Dapertutto,basso / baritono,Nicola Rossi-Lemeni,16583,Basso / Baritono
33722,Il dottor Miracolo,basso / baritono,Nicola Rossi-Lemeni,16584,Basso / Baritono
33722,Spallanzani,tenore,Guido Mazzini,16585,Tenore
33722,Crespel,basso,Enrico Campi,16586,Basso
33722,Schlémil,baritono,Claudio Giombi,15516,Baritono
33722,Andrès,tenore,Luigi Pontiggia,15885,Tenore
33722,Cochenille,tenore,Luigi Pontiggia,15886,Tenore
33722,Pitichinaccio,tenore,Luigi Pontiggia,15887,Tenore
33722,Frantz,tenore,Luigi Pontiggia,15888,Tenore
33722,Mastro Lutero,baritono,Giuseppe Zecchillo,14340,Baritono
33722,Nathanaël,tenore,Renato Ercolani,15977,Tenore
33722,Hermann,baritono,Guido Pasella,14705,Baritono
33722,Olympia,soprano,Jeannette Scovotti,16587,Soprano
33722,Giulietta,soprano,Romana Righetti,16588,Soprano
33722,Antonia,soprano,Romana Righetti,16589,Soprano
33722,Niklausse,mezzosoprano,Carmen González,14793,Mezzosoprano
33722,La voce della madre,mezzosoprano,Benedetta Pecchioli,15674,Mezzosoprano
33722,Stella,soprano,Romana Righetti,16590,Soprano
33722,La musa,mezzosoprano,Carmen González,14794,Mezzosoprano
33722,Un lacchè (voce maschile (non impostata)),,Gianni Mongiano,16591,Voce maschile non impostata
33723,Hoffmann,tenore,Michele Molese,16580,Tenore
33723,Il consigliere Lindorf,basso / baritono,Nicola Rossi-Lemeni,16581,Basso / Baritono
33723,Coppélius,basso / baritono,Nicola Rossi-Lemeni,16582,Basso / Baritono
33723,Il Cavalier Dapertutto,basso / baritono,Nicola Rossi-Lemeni,16583,Basso / Baritono
33723,Il dottor Miracolo,basso / baritono,Nicola Rossi-Lemeni,16584,Basso / Baritono
33723,Spallanzani,tenore,Guido Mazzini,16585,Tenore
33723,Crespel,basso,Enrico Campi,16586,Basso
33723,Schlémil,baritono,Claudio Giombi,15516,Baritono
33723,Andrès,tenore,Luigi Pontiggia,15885,Tenore
33723,Cochenille,tenore,Luigi Pontiggia,15886,Tenore
33723,Pitichinaccio,tenore,Luigi Pontiggia,15887,Tenore
33723,Frantz,tenore,Luigi Pontiggia,15888,Tenore
33723,Mastro Lutero,baritono,Giuseppe Zecchillo,14340,Baritono
33723,Nathanaël,tenore,Renato Ercolani,15977,Tenore
33723,Hermann,baritono,Guido Pasella,14705,Baritono
33723,Olympia,soprano,Jeannette Scovotti,16587,Soprano
33723,Giulietta,soprano,Romana Righetti,16588,Soprano
33723,Antonia,soprano,Romana Righetti,16589,Soprano
33723,Niklausse,mezzosoprano,Carmen González,14793,Mezzosoprano
33723,La voce della madre,mezzosoprano,Benedetta Pecchioli,15674,Mezzosoprano
33723,Stella,soprano,Romana Righetti,16590,Soprano
33723,La musa,mezzosoprano,Carmen González,14794,Mezzosoprano
33723,Un lacchè (voce maschile (non impostata)),,Gianni Mongiano,16591,Voce maschile non impostata
33724,Hoffmann,tenore,Michele Molese,16580,Tenore
33724,Il consigliere Lindorf,basso / baritono,Nicola Rossi-Lemeni,16581,Basso / Baritono
33724,Coppélius,basso / baritono,Nicola Rossi-Lemeni,16582,Basso / Baritono
33724,Il Cavalier Dapertutto,basso / baritono,Nicola Rossi-Lemeni,16583,Basso / Baritono
33724,Il dottor Miracolo,basso / baritono,Nicola Rossi-Lemeni,16584,Basso / Baritono
33724,Spallanzani,tenore,Guido Mazzini,16585,Tenore
33724,Crespel,basso,Enrico Campi,16586,Basso
33724,Schlémil,baritono,Claudio Giombi,15516,Baritono
33724,Andrès,tenore,Luigi Pontiggia,15885,Tenore
33724,Cochenille,tenore,Luigi Pontiggia,15886,Tenore
33724,Pitichinaccio,tenore,Luigi Pontiggia,15887,Tenore
33724,Frantz,tenore,Luigi Pontiggia,15888,Tenore
33724,Mastro Lutero,baritono,Giuseppe Zecchillo,14340,Baritono
33724,Nathanaël,tenore,Renato Ercolani,15977,Tenore
33724,Hermann,baritono,Guido Pasella,14705,Baritono
33724,Olympia,soprano,Jeannette Scovotti,16587,Soprano
33724,Giulietta,soprano,Romana Righetti,16588,Soprano
33724,Antonia,soprano,Romana Righetti,16589,Soprano
33724,Niklausse,mezzosoprano,Carmen González,14793,Mezzosoprano
33724,La voce della madre,mezzosoprano,Benedetta Pecchioli,15674,Mezzosoprano
33724,Stella,soprano,Romana Righetti,16590,Soprano
33724,La musa,mezzosoprano,Carmen González,14794,Mezzosoprano
33724,Un lacchè (voce maschile (non impostata)),,Gianni Mongiano,16591,Voce maschile non impostata
33725,Hoffmann,tenore,Michele Molese,16580,Tenore
33725,Il consigliere Lindorf,basso / baritono,Nicola Rossi-Lemeni,16581,Basso / Baritono
33725,Coppélius,basso / baritono,Nicola Rossi-Lemeni,16582,Basso / Baritono
33725,Il Cavalier Dapertutto,basso / baritono,Nicola Rossi-Lemeni,16583,Basso / Baritono
33725,Il dottor Miracolo,basso / baritono,Nicola Rossi-Lemeni,16584,Basso / Baritono
33725,Spallanzani,tenore,Guido Mazzini,16585,Tenore
33725,Crespel,basso,Enrico Campi,16586,Basso
33725,Schlémil,baritono,Claudio Giombi,15516,Baritono
33725,Andrès,tenore,Luigi Pontiggia,15885,Tenore
33725,Cochenille,tenore,Luigi Pontiggia,15886,Tenore
33725,Pitichinaccio,tenore,Luigi Pontiggia,15887,Tenore
33725,Frantz,tenore,Luigi Pontiggia,15888,Tenore
33725,Mastro Lutero,baritono,Giuseppe Zecchillo,14340,Baritono
33725,Nathanaël,tenore,Renato Ercolani,15977,Tenore
33725,Hermann,baritono,Guido Pasella,14705,Baritono
33725,Olympia,soprano,Jeannette Scovotti,16587,Soprano
33725,Giulietta,soprano,Romana Righetti,16588,Soprano
33725,Antonia,soprano,Romana Righetti,16589,Soprano
33725,Niklausse,mezzosoprano,Carmen González,14793,Mezzosoprano
33725,La voce della madre,mezzosoprano,Benedetta Pecchioli,15674,Mezzosoprano
33725,Stella,soprano,Romana Righetti,16590,Soprano
33725,La musa,mezzosoprano,Carmen González,14794,Mezzosoprano
33725,Un lacchè (voce maschile (non impostata)),,Gianni Mongiano,16591,Voce maschile non impostata
33726,Francesca,soprano,Raina Kabaivanska,14036,Soprano
33726,Samaritana,mezzosoprano,Edda Vincenzi,16562,Mezzosoprano
33726,Ostasio,basso,Orazio Mori,13632,Basso
33726,Giovanni lo sciancato,baritono,Aldo Protti,16563,Baritono
33726,Paolo il bello,tenore,Blas Martinez,16565,Tenore
33726,Malatestino dall'occhio,tenore,Franco Ricciardi,15150,Tenore
33726,Biancofiore,soprano,Ida Farina,16566,Soprano
33726,Garsenda,soprano,Giovanna Santelli,16549,Soprano
33726,Altichiara,contralto,Anita Caminada,15908,Contralto
